2556;4.429;85;4.805;78;3.465;59;4.278;126
3807;2.997;17;3.323;23;2.745;27;1.987;3
2422;3.527;31;3.629;32;3.874;76;2.418;17
1978;3.161;23;2.499;7;3.841;75;4.208;119
5368;4.859;102;4.990;87;4.491;112;4.278;126
2692;2.742;9;2.387;5;3.308;46;2.816;33
2000;5.234;118;5.217;102;5.064;131;4.819;142
1772;4.637;92;5.208;99;3.338;51;2.888;35
465;3.730;45;3.874;43;3.308;46;4.278;126
4800;3.930;56;4.565;67;3.402;54;2.364;15
3160;2.419;3;2.154;3;3.059;36;2.086;6
4924;4.371;79;4.498;66;4.017;82;4.278;126
57;3.567;34;3.503;27;4.172;95;2.816;33
1507;3.714;44;3.910;46;4.035;83;2.512;20
4410;3.858;52;4.217;56;3.542;63;3.285;60
3990;5.149;114;5.385;120;3.969;81;3.438;79
3189;4.184;68;5.226;105;1.100;4;2.552;25
4891;3.553;33;3.720;35;3.286;45;3.696;95
1178;4.536;89;5.208;99;3.151;39;2.323;13
4812;3.959;59;3.858;42;4.491;112;3.696;95
5118;4.536;89;4.768;76;4.591;116;2.984;40
1421;5.328;130;5.354;117;4.979;127;4.819;142
1190;3.877;53;4.113;51;3.320;49;4.208;119
3707;4.407;81;4.439;65;4.907;126;3.233;51
1658;3.651;39;4.415;64;2.533;20;2.624;26
3749;5.246;119;5.442;124;3.893;77;3.731;102
1878;3.064;19;2.789;12;3.558;64;3.087;43
2918;4.220;69;5.064;94;2.819;29;2.364;15
4153;3.579;35;3.540;28;3.893;77;3.378;74
1897;3.360;28;2.884;15;4.530;115;3.087;43
5494;4.137;64;4.718;75;3.027;34;3.929;108
4876;5.278;125;5.294;111;5.240;136;4.208;119
896;4.824;100;5.217;102;3.662;70;3.846;104
3323;3.079;20;3.834;40;1.079;3;2.512;20
2610;2.620;7;2.845;14;2.325;16;1.987;3
2192;4.452;86;5.252;108;1.022;2;4.093;116
4759;3.930;56;4.927;84;1.811;9;2.795;30
294;3.398;30;3.701;34;3.320;49;2.323;13
5288;5.306;127;5.345;115;5.284;138;3.929;108
5218;4.407;81;5.015;89;3.189;41;3.285;60
4100;2.976;16;3.540;28;1.545;8;2.624;26
1793;2.180;2;1.531;2;3.059;6;2.888;3
3702;3.246;7;3.465;8;3.120;7;2.888;3
4858;4.064;13;4.061;13;4.074;11;4.189;13
3393;3.381;8;2.983;5;3.364;8;4.914;15
5191;4.029;12;3.910;10;4.591;16;3.731;10
2894;2.719;4;2.317;4;3.584;10;2.107;1
2385;4.536;16;4.511;16;4.135;14;4.914;15
1811;3.481;9;4.049;12;2.680;5;2.888;3
1868;1.138;1;1.062;1;1.022;2;2.107;1
5282;4.199;15;4.448;15;4.151;15;3.183;7
3794;2.719;4;3.185;7;877;1;3.183;7
3307;2.963;6;3.086;6;2.515;3;3.183;7
25;4.099;14;4.241;14;4.074;11;3.731;10
3647;2.298;3;1.995;3;2.598;4;2.888;3
5281;3.930;11;3.974;11;4.122;13;3.731;10
1681;3.794;10;3.858;9;3.573;9;4.189;13
4905;3.858;68;4.013;78;3.990;96;3.266;18
2602;3.686;61;3.487;53;3.884;91;4.261;73
1330;2.597;14;2.023;10;3.243;49;3.183;14
127;4.452;98;4.741;108;3.600;73;4.441;100
5298;1.995;6;2.010;9;1.297;5;2.953;12
324;3.279;37;2.997;29;3.364;58;4.208;65
3859;3.427;44;3.099;34;3.613;75;4.409;92
1712;3.512;49;3.109;35;3.884;91;4.409;92
893;4.725;114;4.768;111;4.741;112;4.248;71
4264;3.540;52;3.685;60;3.178;46;3.962;49
2890;2.633;18;2.284;15;2.213;12;4.261;73
256;1.957;4;1.698;5;1.712;7;3.411;26
4401;4.936;119;5.332;131;3.059;41;4.248;71
3877;4.237;89;4.306;89;3.841;90;4.526;113
1911;3.498;48;3.802;65;2.695;24;4.067;54
5321;3.579;55;3.999;76;2.996;36;3.411;26
633;3.743;62;3.629;56;3.677;78;4.526;113
4855;3.409;43;2.908;28;4.122;97;4.067;54
991;4.237;89;3.685;60;4.591;107;5.314;129
626;4.798;117;4.768;111;4.907;119;4.409;92
1004;4.005;79;4.565;99;2.695;24;4.305;76
1186;5.256;131;5.248;128;5.219;126;4.470;104
3105;3.262;35;3.429;51;3.093;42;3.183;14
149;3.173;29;3.360;48;1.921;9;4.341;82
4666;4.810;118;5.192;126;3.955;95;3.323;21
3773;3.161;28;2.884;27;3.509;67;3.696;36
1136;3.398;41;3.404;49;3.402;60;3.639;32
4799;3.743;62;2.702;23;4.678;108;5.428;134
3665;4.048;82;3.185;38;5.400;133;4.390;85
4716;5.362;134;5.465;136;3.677;78;5.314;129
4157;2.844;20;3.137;37;2.024;10;2.854;7
4787;3.975;76;3.956;73;4.185;100;3.962;49
4379;4.655;112;3.901;68;5.284;129;5.436;135
3122;3.360;40;3.310;44;3.423;62;3.696;36
1818;4.655;112;4.565;99;4.815;114;4.489;108
4367;4.612;108;5.070;121;2.634;20;5.034;123
1717;4.747;115;5.281;130;2.913;31;3.731;40
5439;2.318;8;2.235;14;1.771;8;3.411;26
463;2.880;22;2.688;22;3.008;38;3.378;23
2897;4.407;97;4.645;102;3.783;86;4.390;85
5000;4.623;111;4.805;113;3.708;82;5.034;123
2920;2.597;14;2.470;20;3.093;42;1.987;5
1030;3.350;39;3.200;39;3.728;84;3.378;23
4505;4.612;108;4.529;98;4.678;108;4.537;115
196;3.034;23;2.997;29;2.973;34;3.378;23
2488;3.189;31;2.862;26;3.509;67;3.946;45
5487;4.121;84;4.306;89;3.708;82;4.175;60
2576;3.226;33;3.419;50;3.129;45;2.854;7
871;5.278;132;4.978;119;5.418;134;5.495;138
1452;2.620;17;2.048;12;3.106;44;3.731;40
4177;2.451;11;2.080;13;2.996;36;2.854;7
3556;3.975;76;4.172;84;3.480;63;4.305;76
2312;3.133;26;3.109;35;2.553;19;4.208;65
3245;3.596;57;3.999;76;2.662;23;3.993;53
5520;4.518;102;4.859;115;3.573;70;4.329;80
5542;5.349;133;5.378;133;4.829;115;4.876;119
1193;2.366;9;1.995;8;2.488;16;3.266;18
4110;1.373;3;1.562;3;1.202;4;1.288;1
3048;4.986;123;5.054;120;4.829;115;4.409;92
5253;4.337;94;4.662;103;3.542;69;4.341;82
4248;5.074;126;5.152;124;4.698;111;4.409;92
5503;5.017;125;4.953;117;5.180;125;4.441;100
1489;3.034;23;3.323;46;2.935;33;1.812;2
3241;3.624;59;3.938;72;3.320;54;3.183;14
1942;3.959;75;3.629;56;4.425;101;4.537;115
3507;3.512;49;3.701;62;2.634;20;4.409;92
575;5.479;138;5.401;135;5.546;139;5.034;123
1846;3.147;27;3.049;33;2.745;27;4.261;73
2485;4.258;91;3.465;52;5.475;137;4.126;58
5335;4.936;119;4.915;116;4.935;121;4.537;115
106;3.858;68;2.997;29;4.515;105;5.444;136
4399;3.262;35;3.310;44;2.533;18;4.470;104
746;5.545;139;5.556;139;5.446;136;2.953;12
4609;4.999;124;4.953;117;5.163;124;4.390;85
370;1.957;4;2.358;17;858;3;1.948;4
1418;3.119;25;3.263;42;2.270;13;3.962;49
3756;4.564;103;4.829;114;3.884;91;4.208;65
2751;3.858;68;3.925;70;3.573;70;4.390;85
2299;4.184;87;3.925;70;4.777;113;4.208;65
5338;4.960;122;5.186;125;3.936;94;4.489;108
4430;3.553;53;3.956;73;3.027;40;3.266;18
1690;3.462;45;2.720;24;4.478;103;4.409;92
204;3.678;60;3.834;66;3.008;38;4.537;115
2829;2.408;10;1.747;7;2.778;28;3.946;45
304;3.596;57;3.834;66;2.913;31;4.175;60
5221;2.597;14;1.736;6;3.480;63;3.731;40
4060;5.149;128;5.350;132;3.783;86;4.489;108
3055;3.279;37;3.701;62;1.437;6;4.208;65
471;5.448;137;5.473;137;5.278;128;4.409;92
5444;2.581;13;2.556;21;2.488;16;2.854;7
1941;1.317;2;1.260;2;435;2;3.323;21
3449;5.411;135;5.500;138;4.135;98;4.341;82
1232;4.337;94;4.731;106;3.351;57;4.305;76
3772;2.563;12;2.444;19;2.695;24;2.854;7
4254;3.462;45;3.640;58;3.338;56;3.183;14
1236;4.220;88;4.511;97;3.728;84;3.962;49
4199;3.203;32;3.211;40;2.903;30;3.946;45
758;4.392;96;4.672;104;3.573;70;4.489;108
2336;4.258;91;4.731;106;3.600;73;3.411;26
4777;3.398;41;3.670;59;2.819;29;3.731;40
1433;4.601;106;5.082;123;3.495;66;3.639;32
5284;3.758;64;3.901;68;3.274;52;4.390;85
4023;4.099;83;4.035;79;4.575;106;3.696;36
3488;2.298;7;2.023;10;2.111;11;3.411;26
34;5.116;127;4.481;96;5.499;138;5.444;136
3472;2.866;21;2.305;16;3.402;60;3.639;32
1683;3.930;74;4.127;82;3.480;63;4.208;65
4295;5.430;136;5.378;133;5.392;132;5.314;129
4501;5.246;130;5.070;121;5.437;135;5.034;123
1288;4.582;104;4.217;85;4.478;103;5.416;132
4317;3.553;53;3.518;54;3.255;50;4.390;85
4914;5.226;129;5.242;127;5.131;122;4.441;100
3377;3.824;66;2.358;17;5.232;127;5.495;138
2941;3.246;34;3.540;55;2.433;14;3.731;40
812;4.121;84;4.285;87;3.613;75;4.329;80
1936;4.582;104;4.415;94;4.858;118;4.470;104
4128;4.278;93;4.685;105;3.677;78;3.639;32
2463;4.612;108;4.741;108;4.151;99;4.470;104
1060;3.512;49;2.832;25;4.678;108;4.067;54
802;4.778;116;4.285;87;5.345;131;5.034;123
4549;4.601;106;4.090;81;4.829;115;5.416;132
5252;4.474;100;4.741;108;3.395;59;4.876;119
4990;4.452;98;3.763;64;5.330;130;4.876;119
2714;4.474;100;4.415;94;4.457;102;4.441;100
1668;4.121;84;3.344;47;5.148;123;5.034;123
2362;3.771;65;3.956;73;3.320;54;4.175;60
475;3.904;72;4.035;79;3.662;77;4.175;60
1926;3.824;66;3.019;32;4.920;120;4.876;119
1944;3.877;71;4.614;101;2.634;20;3.411;26
1415;3.904;72;4.306;89;3.206;48;3.946;45
5296;4.945;121;5.248;128;3.677;78;4.305;76
3978;3.481;47;4.227;86;2.465;15;2.140;6
904;580;1;714;1;203;1;1.812;2
4946;4.005;79;4.353;92;3.286;53;4.126;58
2372;2.633;18;1.661;4;3.255;50;4.390;85
2964;4.005;79;4.151;83;3.805;88;4.067;54
1172;3.990;78;4.392;93;3.178;46;4.175;60
4492;3.579;55;3.276;43;3.824;89;4.489;108
4276;3.173;29;3.211;40;2.973;34;3.696;36
4113;3.246;9;3.310;29;2.913;5;3.946;7
3828;5.393;177;5.226;170;5.508;196;5.412;177
541;5.532;213;5.513;212;5.470;184;5.510;206
2717;4.684;75;4.241;66;5.198;126;5.044;76
1328;5.328;165;5.192;165;5.299;142;5.485;200
4148;4.986;110;4.758;121;4.829;82;5.462;191
3639;5.424;187;5.429;196;4.994;98;5.357;155
43;5.398;179;5.408;191;5.163;117;4.819;46
5285;4.184;42;4.403;83;4.017;30;3.639;5
2545;5.444;193;5.423;195;4.994;98;5.502;203
4995;5.116;136;4.895;130;5.232;131;5.288;134
2878;4.798;88;4.306;73;5.392;159;4.958;69
377;4.429;57;4.565;96;3.662;15;4.958;69
22;5.444;193;5.341;182;5.510;197;5.375;165
4870;5.264;160;4.965;136;5.422;166;5.450;182
4841;5.525;212;5.493;209;5.500;192;5.462;191
72;5.411;184;5.391;188;4.979;94;5.450;182
5261;3.636;21;3.200;23;3.969;28;4.779;36
4034;3.714;25;2.641;8;5.198;126;4.819;46
1589;3.481;13;2.971;12;3.805;20;4.779;36
3976;4.220;44;3.518;35;5.180;120;4.876;62
5139;4.713;77;4.498;90;4.728;72;5.148;102
4953;5.175;144;4.705;115;5.360;151;5.544;211
3938;2.947;5;3.109;19;2.325;4;3.285;2
3444;4.371;51;4.217;63;4.560;59;4.470;16
2475;4.392;53;4.529;93;3.861;22;4.603;25
2221;5.246;157;5.192;165;5.163;117;5.044;76
4649;5.464;198;5.392;189;5.525;204;5.210;119
2700;5.297;162;5.152;160;5.338;147;5.302;138
1804;5.059;123;4.990;142;4.777;75;5.210;119
1088;4.407;55;3.450;33;5.437;173;5.179;108
608;4.564;68;4.256;67;4.741;73;5.090;85
937;5.175;144;5.028;145;5.092;108;5.314;145
2919;5.423;186;5.392;189;5.345;148;5.148;102
3176;5.219;154;5.259;174;4.560;59;5.090;85
1761;5.017;117;4.544;94;5.460;179;5.210;119
5419;4.999;112;4.587;99;5.430;170;5.115;94
3574;5.479;202;5.350;183;5.500;192;5.560;215
77;5.059;123;4.614;103;5.345;148;5.450;182
198;4.824;90;4.599;101;5.092;108;4.958;69
860;5.368;173;5.447;201;3.884;24;5.325;148
5068;5.101;132;4.672;111;5.437;173;5.357;155
5121;5.356;169;5.147;158;5.551;212;4.819;46
3335;4.936;102;3.974;53;5.538;208;5.375;165
5103;5.424;187;5.308;180;5.522;202;5.270;132
3825;4.079;39;4.035;55;4.151;36;4.175;14
1066;5.017;117;4.849;127;5.148;112;5.090;85
1480;5.074;128;4.415;84;5.548;211;4.819;46
4185;5.193;149;4.915;132;5.284;140;5.462;191
5358;3.553;19;3.571;36;3.465;12;3.946;7
451;5.035;120;4.785;123;5.249;135;5.179;108
2627;3.651;22;3.344;31;3.751;17;4.779;36
728;3.890;30;2.870;10;5.232;131;5.090;85
152;4.876;96;4.498;90;5.148;112;5.325;148
3722;5.508;209;5.493;209;5.148;112;5.514;208
707;5.462;197;5.479;208;5.034;106;5.179;108
2771;4.452;61;4.172;60;4.698;70;4.759;30
1284;4.551;67;4.272;70;4.425;51;5.302;138
2008;4.762;82;4.645;108;4.575;61;5.179;108
943;4.945;106;4.895;130;4.291;43;5.423;178
5421;4.637;73;4.217;63;4.660;65;5.450;182
807;5.503;206;5.473;207;5.482;188;5.288;134
2011;5.101;132;4.938;133;5.012;103;5.314;145
2291;3.771;26;3.289;28;4.236;39;4.819;46
2231;4.491;63;4.069;56;4.777;75;5.210;119
3403;3.498;14;3.276;27;3.274;10;4.779;36
3098;4.999;112;4.371;80;5.249;135;5.549;212
3212;5.111;135;5.064;150;4.848;83;5.179;108
74;3.666;23;3.858;50;3.274;10;3.946;7
5406;5.519;211;5.514;213;5.249;135;5.423;178
3539;5.558;217;5.559;217;5.422;166;5.302;138
2797;5.405;182;5.454;204;4.794;78;4.779;36
4011;4.452;61;4.190;61;4.678;67;4.759;30
328;4.278;49;3.685;41;4.457;52;5.450;182
